Spanish_LATAM,Ofrezcámosle estas palabras de orientación durante este momento difícil...
Korean,"그럼, 이 어려운 시기에 따뜻한 조언을 해주도록 합시다."
Russian,Let us offer her these words of guidance during this difficult time:
Japanese,この試練の時に、彼女に導きの言葉を捧げましょう。
Portuguese_Brazil,Vamos oferecer a ela essas palavras de orientação durante esse momento difícil:
Chinese_Simplified,让我们为她出谋划策，共度时艰：
Chinese_Traditional,我們要在此艱困時期提供指引她的箴言：
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0281-Demon_Hunter
English_US,"Да пребудет с вами, эм..."
Description,
French,"Puisses-tu, hum…"
Italian,"Che tu possa, um..."
German,"Mögest du, ähm …"
Spanish_Spain,A ver si... mmm...
Spanish_LATAM,"Que tu, eh..."
Korean,"부디, 음..."
Russian,"May you, um..."
Japanese,どうか、あなたが…
Portuguese_Brazil,"Que você, ahm..."
Chinese_Simplified,或许你，呃……
Chinese_Traditional,願你，呃……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0282-Demon_Hunter
English_US,"...типа того, знаете... я надеюсь, что оно, э-э..."
Description,
French,"… enfin, tu vois… j'espère que ça… euh…"
Italian,"… più o meno, sai... spero che, uh..."
German,"…irgendwie, du weißt schon … Ich hoffe, dass, äh …"
Spanish_Spain,"... más o menos, ya sabes... Espero que, eh..."
Spanish_LATAM,"Algo así como... Ya sabes, espero que, eh..."
Korean,"...모든 일이, 그러니까... 바라건대, 흠..."
Russian,"...sort of, you know... I hope that it, uh..."
Japanese,…何と言うか…うまくいきますように…
Portuguese_Brazil,"Meio que, sabe... espero que, ahm..."
Chinese_Simplified,……应该，可以……我希望，呃……
Chinese_Traditional,……你知道的，就是……我希望，呃……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0283-Demon_Hunter
English_US,"...что вы, как бы, что у вас всё будет нормально, понимаете?"
Description,
French,"… que tu… enfin… que tout ira bien pour toi, tu comprends ?"
Italian,"… che tu…cioè… che si risolva tutto per il meglio, sai?"
German,"…dass du, naja, dass alles für dich in Ordnung kommt, weißt du?"
Spanish_Spain,"... que tú... esto, que te vaya todo bien, ¿sabes?"
Spanish_LATAM,"Que... Digo, que te salga todo bien, o algo así..."
Korean,"...여러 가지로, 에, 다 잘 되기를 원하노라..."
Russian,"...that you, like, that it's all okay for you, you know?"
Japanese,…物事がすべて好転するように祈っています。
Portuguese_Brazil,"Que você, tipo, que tudo fique bem pra você, sabe?"
Chinese_Simplified,……你能够，就是，如果你不介意的话？
Chinese_Traditional,……你，一切都好轉，你懂嗎？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0284-Demon_Hunter
English_US,"Типа, если дела, эм... типа, если у вас проблемы или что-то такое..."
Description,
French,Comme… si des choses… hum… si tu as des problèmes ou quoi que ce soit…
Italian,"Ad esempio, se le cose sono, um... come se avessi dei problemi o altro..."
German,"Also, wenn irgendwas für dich,ähm … wenn du Probleme oder so hast …"
Spanish_Spain,"Como si, mmm... como si estuvieras teniendo problemas o lo que sea..."
Spanish_LATAM,"O sea, digo... Mmm... Si estuvieras teniendo problemas o lo que sea..."
Korean,"지금은, 음, 그러니까... 어떤 어려움이 있는데..."
Russian,"Like, if stuff is, um... like you're having trouble or whatever..."
Japanese,つまり…あなたの悩みなんかが解消したりして…
Portuguese_Brazil,"Tipo, se as coisas estão, ahm... tipo, que você está tendo problemas e tal..."
Chinese_Simplified,就是让事情不那么，呃……就当事情对你也不是那么简单之类的……
Chinese_Traditional,……就是喔……你的困擾或之類的……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0285-Demon_Hunter
English_US,"То, знаете, было бы здорово, если бы... не... это."
Description,
French,"Alors, c'est… tu sais… ça serait sympa que tu… ou alors…"
Italian,Allora sarebbe bello se... tu... non...
German,"Dann ist es, also, es wäre cool, wenn …das …nicht so …wäre."
Spanish_Spain,"Entonces, ya sabes, sería genial si... no... eso."
Spanish_LATAM,"Entonces, bueno, sería genial si... no... Eso no."
Korean,"그렇다면, 더 좋은 방향은... 음... 그 반대로..."
Russian,"Then it's, you know, it would be cool if... not... that."
Japanese,だから、そういうことがなく…生きて…いけるように…
Portuguese_Brazil,"Então, é, sabe, seria legal se... isso... não."
Chinese_Simplified,那么，你懂的，事情就……不会……那样。
Chinese_Traditional,那就，你知道的，不是……那樣……就太好了。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0286-Demon_Hunter
English_US,"Не та штука. Если это плохо, я имею в виду. Просто... если это..."
Description,
French,"Pas ce truc-là. Si c'est si mauvais, enfin… C'est juste que…"
Italian,"… non quella cosa. Se è brutta, intendo. Solo... se è..."
German,"Anders. Wenn es was Schlechtes ist, meine ich. Einfach …falls es …"
Spanish_Spain,"Eso no. Si es malo, quiero decir. Solo... si es..."
Spanish_LATAM,"Eso no. Si es malo, quiero decir. Digo... si es..."
Korean,반대로 가면 된다. 현재의 방향이 싫다면. 그러니까... 내 말은...
Russian,"Not that thing. If it's bad, I mean. Just... if it's..."
Japanese,悪いことは…ないほうが…いいですから…ねえ…
Portuguese_Brazil,"Isso não. Se for ruim, quer dizer. Só... se..."
Chinese_Simplified,事情不会变成那样子。而是变得糟糕，我是说。就是……并非……
Chinese_Traditional,不是那樣。我是說，如果那很糟的話。就……如果那……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0287-Demon_Hunter
English_US,"...полагаю, НЕ быть такой идеальной всё время??"
Description,
French,… Peut-être… ne PAS être si parfaite tout le temps ??
Italian,… immagino... NON essere sempre perfetti...
German,"… Ich schätze, NICHT die ganze Zeit perfekt zu sein?"
Spanish_Spain,... supongo... ¿no ser tan perfecta todo el tiempo?
Spanish_LATAM,Supongo que... ¡¿no ser tan perfecta todo el tiempo?!
Korean,"...한마디로, 늘 너무 완벽하지 않으면 된다??"
Russian,"...I guess, NOT be so perfect all the time??"
Japanese,…常に完璧でなくなりますように…？？
Portuguese_Brazil,"Eu acho, NÃO ser tão perfeita o tempo todo??"
Chinese_Simplified,……我想说，不把事情做到十全十美？？
Chinese_Traditional,……那就，不要總是那麼完美？？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0288-Demon_Hunter
English_US,"Или, может, вы просто, типа... может, вы смиритесь с тем, что другие НЕ идеальны?"
Description,
French,Ou peut-être que… tu pourrais accepter que les autres ne soient PAS aussi parfaits ?
Italian,"… o forse semplicemente, cioè... forse puoi cercare di stare bene con gli altri anche se NON sono perfetti?"
German,"Oder vielleicht kannst du, naja …vielleicht kann es für dich okay sein, wenn andere NICHT perfekt sind?"
Spanish_Spain,O tal vez solo... tal vez puedas aceptar que otros no sean perfectos...
Spanish_LATAM,O tal vez... Quizás puedas aceptar que el resto de las personas NO son perfectas...
Korean,아니면... 앞으로 그냥... 남들이 완벽하지 않아도 받아들이면 된다?
Russian,"Or maybe you just, like... maybe you can be okay with others NOT being perfect?"
Japanese,いや、むしろ…他人が完璧でないことを…あなたが許容できますように？
Portuguese_Brazil,"Ou talvez você só, tipo.... talvez você pudesse aceitar que as outras pessoas NÃO são perfeitas?"
Chinese_Simplified,或者说，你……学会接受其他人的不完美？
Chinese_Traditional,或者就……接受其他人並不完美？？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0289-Demon_Hunter
English_US,"Наверное... да, это кажется неплохим решением..."
Description,
French,J'imagine… ouais… ça pourrait être une bonne solution…
Italian,Suppongo…ecco... sembrerebbe una buona soluzione...
German,"Ich …ja, das scheint eine irgendwie gute Lösung zu sein …"
Spanish_Spain,"Supongo que... sí, parece que sería una buena solución..."
Spanish_LATAM,"Creo que... Sí, creo que podría ser una buena solución o algo..."
Korean,"이 정도면... 음, 나름대로 괜찮은 해결책 같네요..."
Russian,"I guess... yeah, that seems like it would be a good sort of solution..."
Japanese,ええ…たぶん、そちらのほうが…妥当な解決策だと思います…
Portuguese_Brazil,"Acho que... é, acho que essa seria um tipo de solução boa..."
Chinese_Simplified,我想……嗯，这样一来问题就解决了……
Chinese_Traditional,那就……對，看起來是個不錯的解方……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0290-Demon_Hunter
English_US,"...я не знаю, просто, может... не проводить со мной слишком много времени...?"
Description,
French,… je sais pas… peut-être que… tu pourrais m'éviter un peu ?
Italian,"… non lo so, solo, forse... non passare troppo tempo con me...?"
German,"…Ich weiß nicht, vielleicht… verbringst du einfach weniger Zeit mit mir …?"
Spanish_Spain,"No lo sé, tal vez... ¿no estar conmigo mucho...?"
Spanish_LATAM,"No sé, ¿tal vez... no deberías pasar mucho tiempo conmigo?..."
Korean,...잘 모르겠지만 그냥... 나랑 너무 오래 같이 있지 않으면 된다...?
Russian,"...I don't know, just, maybe... don't hang out with me too much...?"
Japanese,…どうでしょう、その…あまり私と過ごされませんように…？
Portuguese_Brazil,"Sei lá, só, talvez... só não fica muito tempo comigo...?"
Chinese_Simplified,……我不知道，要不要……试试不要频繁和我在一起……？
Chinese_Traditional,……我不知道欸，就，或許……不要太常跟我相處……？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0291-Demon_Hunter
English_US,"Полагаю, это решило бы проблему, вроде как..."
Description,
French,J'imagine que ça pourrait régler… un peu le…
Italian,"Immagino che questo risolverebbe il problema, in un certo senso..."
German,Das würde das doch irgendwie lösen …
Spanish_Spain,"Supongo que eso lo solucionaría, más o menos..."
Spanish_LATAM,"Quizás eso lo solucionaría, más o menos..."
Korean,"이 정도면 괜찮은 해결책이네요, 나름대로..."
Russian,"I guess that would solve it, sort of..."
Japanese,たぶん、それで解決するのでは…
Portuguese_Brazil,"Acho que isso resolveria, mais ou menos..."
Chinese_Simplified,我想这样就能解决烦恼，差不多……
Chinese_Traditional,這樣應該能解決，吧……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0292-Demon_Hunter
English_US,"Но... я всё равно хочу помогать всем, чем смогу, знаете ли. Если это возможно."
Description,
French,"Mais… je serai toujours d'accord pour t'aider si je peux, tu sais. Si possible."
Italian,Ma... vorrei comunque poterti dare una mano nel limite del possibile.
German,"Aber … Ich will immer noch helfen, wo ich kann, weißt du? Wenn möglich."
Spanish_Spain,"Pero... Todavía quiero poder ayudar en lo que pueda, ya sabes. Si es posible."
Spanish_LATAM,"Pero... todavía quisiera poder ayudar en lo que pueda... Ya sabes, si es posible."
Korean,"그래도... 음, 앞으로도 더 필요한 일이 있으면 돕고 싶어요. 가능하다면요."
Russian,"But... I still want to be able to help out however I can, you know. If possible."
Japanese,ですが…できることなら、あなたの力になりたいのです。どんな形でも。
Portuguese_Brazil,"Mas... eu ainda gostaria de poder ajudar como puder, sabe. Se possível."
Chinese_Simplified,不过……不论如何，我还是希望能帮上忙，你知道的。如果我可以的话。
Chinese_Traditional,但是……我還是想盡一己之力幫助你，你懂的。可能的話。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0293-Demon_Hunter
English_US,"...полагаю, суметь придумать ещё большее число??"
Description,
French,… Je pourrais peut-être penser à un nombre encore plus grand ?
Italian,… potrei magari pensare a un numero ancora più grande?
German,…Vielleicht lässt du dir irgendwie noch eine größere Zahl einfallen?
Spanish_Spain,¡¿Supongo que podrías pensar en un número aún más grande?!
Spanish_LATAM,¡¿Supongo que podrías pensar en un número aún más grande?!
Korean,"...그러니까, 오히려 더 큰 숫자를 생각해라?"
Russian,"...I guess, be able to think of an even bigger number??"
Japanese,…ええと、より大きな数を考えつきますように？
Portuguese_Brazil,"Eu acho, poder pensar em um número ainda maior??"
Chinese_Simplified,……我想，应该可以想出一个更大的数？？
Chinese_Traditional,……我猜，有能力想出更大的數字？？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0294-Demon_Hunter
English_US,Типа... квадриллион?? Это довольно большое число...
Description,
French,Comme… un quadrillion ?? C'est assez grand comme nombre…
Italian,Tipo... un quadrilione? È un numero piuttosto grande...
German,So was wie …eine Quadrillion? Das ist eine ziemlich große Zahl …
Spanish_Spain,¿Como... un cuatrillón? Es un número bastante grande...
Spanish_LATAM,¿Como... un cuatrillón? Es un número bastante grande...
Korean,한... 천조 정도?? 그만하면 꽤 큰 숫자니까...
Russian,Like... a quadrillion?? That's a pretty big number...
Japanese,例えば…1000兆とか？ これならかなり大きな数ですよね…
Portuguese_Brazil,Tipo... um quadrilhão?? Esse é um número bem grande...
Chinese_Simplified,比如……一千万亿？？这个数字很大……
Chinese_Traditional,像是……一千萬億？？這數字滿大的……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0295-Choice
English_US,Квадриллион!! Конечно!!
Description,
French,Un quadrillion !! Bien sûr !!
Italian,Un quadrilione! Ma certo!
German,Eine Quadrillion! Natürlich!
Spanish_Spain,¡Un cuatrillón! ¡Por supuesto!
Spanish_LATAM,¡Un cuatrillón! ¡Claro!
Korean,천조라니!! 바로 그거예요!!
Russian,A quadrillion!! Of course!!
Japanese,1000兆！ それがあったか！
Portuguese_Brazil,Um quadrilhão!! Claro!!
Chinese_Simplified,一千万亿！！当然！！
Chinese_Traditional,一千萬億！！當然！！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0296-Choice
English_US,"Хм, нет, это определённо маленькое число."
Description,
French,"Hum… non, c'est vraiment trop petit comme nombre."
Italian,"Hmm, no, è davvero un numero piccolo."
German,"Mmh, nein, das ist definitiv eine kleine Zahl."
Spanish_Spain,"Mmm, no, definitivamente es un número pequeño."
Spanish_LATAM,"Mmm... No, es un número bastante pequeño, la verdad."
Korean,"흐음, 아니요. 완전 작은 숫자예요."
Russian,"Hmm, no, that's definitely a small number."
Japanese,うーん、いや、それじゃ、まだまだ小さい。
Portuguese_Brazil,"Hm, não, esse definitivamente é um número pequeno."
Chinese_Simplified,唔，不行，这个数字太小了。
Chinese_Traditional,嗯，不要，這一定是小數字。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0297-Alta
English_US,Как я раньше об этом не подумала!
Description,From [0295-Choice]
French,Comment n'y ai-je pas pensé avant ?!
Italian,Come avevo fatto a non pensarci prima!
German,Warum ist mir das vorher nicht eingefallen?
Spanish_Spain,¡Cómo no había pensado en eso antes!
Spanish_LATAM,¡Cómo no había pensado en eso antes!
Korean,전에는 왜 그 생각을 못 했을까!
Russian,How had I not thought of that before!
Japanese,なんで今まで気がつかなかったんだ！
Portuguese_Brazil,Como que eu não pensei nisso antes?!
Chinese_Simplified,我之前怎么没想到！
Chinese_Traditional,我怎麼會沒想過呢！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0298-Demon_Hunter
English_US,"О! Ну, эм... я рад, что это помогает вам!"
Description,
French,Ah ! Bien… hum… je me réjouis de pouvoir t'aider !
Italian,"Oh! Bè, um... mi fa piacere esserti d'aiuto!"
German,"Oh! Naja, ähm … Ich freue mich, dass dir das hier hilft!"
Spanish_Spain,¡Oh! Pues... Mmm... ¡Me alegro de que esto te ayude!
Spanish_LATAM,"¡Ah! Bueno, pues... Mmm... ¡Me alegra que esto te esté ayudando!"
Korean,"아! 그렇구나, 음... 도움이 됐다니 기뻐요!"
Russian,"Oh! Well, um... I'm glad this is helping you!"
Japanese,おや！ それは…お役に立ててよかったです！
Portuguese_Brazil,"Ah! Bem, ahm... fico feliz que isso esteja te ajudando!"
Chinese_Simplified,哦！呃，好吧……很高兴能帮到你！
Chinese_Traditional,噢！嗯，呃……我很高興能幫到你！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0299-Demon_Hunter
English_US,"О! Я был уверен, что оно больше..."
Description,From [0296-Choice]
French,Ah ? J'aurais pourtant parié que c'était plus grand.
Italian,Oh! Pensavo di sicuro fosse il più grande...
German,"Oh! Ich war sicher, sie wäre größer …"
Spanish_Spain,¡Oh! Pensaba que era más grande...
Spanish_LATAM,¡Ah! Creí que era más grande...
Korean,아! 말씀하신 숫자보다 큰 줄 알았는데...
Russian,Oh! I thought for sure it was bigger...
Japanese,おや！ これなら大きい数だとばかり…
Portuguese_Brazil,Ah! Pensei que com certeza era maior...
Chinese_Simplified,哦！我以为这个数字肯定很大……
Chinese_Traditional,噢！我以為這數字一定更大……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0300-Demon_Hunter
English_US,"...должно быть, я неправильно помню..."
Description,
French,… Ma mémoire m'aurait trahi…
Italian,… la memoria deve avermi tradito…
German,…Ich muss mich wohl irren …
Spanish_Spain,No lo debo estar recordando correctamente...
Spanish_LATAM,Quizás no lo estoy recordando bien...
Korean,...제가 헷갈렸나 보네요...
Russian,...I must not be remembering correctly...
Japanese,…私の記憶違いのようですね…
Portuguese_Brazil,Talvez eu não esteja me lembrando direito...
Chinese_Simplified,……一定是我记错了……
Chinese_Traditional,……我一定是記錯了……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0301-Demon_Hunter
English_US,"Э-э... посмотрим, что ещё можно сказать по этому поводу...?"
Description,
French,Euh… voyons… qu'y a-t-il d'autre à dire sur le sujet ?
Italian,"Uh... vediamo, cos'altro si può dire a riguardo...?"
German,"Äh …mal sehen, was lässt sich noch über die Sache sagen …?"
Spanish_Spain,"Eh… a ver, ¿qué más hay que decir sobre el asunto…?"
Spanish_LATAM,"Eh… A ver, ¿qué más hay que decir sobre el asunto?"
Korean,"음... 어디 보자, 또 어떤 조언을 해야 할까요...?"
Russian,"Uh... let's see, what else is there to say about the matter...?"
Japanese,それから…うーん、他に助言できることは…
Portuguese_Brazil,"Ahm... vamos ver, o que mais posso dizer sobre esse assunto...?"
Chinese_Simplified,呃……想想看，关于这个话题还有什么能说的……？
Chinese_Traditional,呃……那就，關於這話題還有什麼好說的呢……？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0302-Demon_Hunter
English_US,Это сложно! Вы не очень-то много рассказали о себе.
Description,
French,C'est pas facile ! Tu ne m'as pas dit grand-chose sur toi.
Italian,Non è facile! Non mi hai detto molto di te.
German,Das ist schwierig! Du hast mir nicht viel über dich verraten.
Spanish_Spain,¡Qué difícil es esto! No me has hablado mucho de ti.
Spanish_LATAM,¡Qué difícil es esto! No me hablaste mucho sobre ti.
Korean,어렵네요! 본인에 관해 별로 말씀해 주지 않으셔서요.
Russian,This is hard! You didn't tell me very much about yourself.
Japanese,難しいですね！ あなたのことをほとんど知らないので…
Portuguese_Brazil,Que difícil! Você não me contou muito sobre você.
Chinese_Simplified,这太难了！你没有告诉我多少关于你的事。
Chinese_Traditional,太困難了！你都不跟我講關於自己的事。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0303-Choice
English_US,Именно.
Description,
French,Exactement.
Italian,Esattamente.
German,Genau.
Spanish_Spain,Exacto.
Spanish_LATAM,Exacto.
Korean,그건 그렇죠.
Russian,Exactly.
Japanese,そうだろうな。
Portuguese_Brazil,Exatamente.
Chinese_Simplified,正是。
Chinese_Traditional,沒錯。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0304-Choice
English_US,В моей жизни буквально больше ничего не происходит.
Description,
French,Il ne se passe absolument rien d'autre dans ma vie.
Italian,Non c'è letteralmente nient'altro da raccontare della mia vita al momento.
German,In meinem Leben passiert auch nicht viel mehr.
Spanish_Spain,Literalmente no pasa nada más en mi vida.
Spanish_LATAM,La verdad es que no ocurre nada más en mi vida.
Korean,정말 지금 아무 일도 없어서 그래요.
Russian,There's literally nothing else going on in my life.
Japanese,私の人生にはマジで話せることがない。
Portuguese_Brazil,"Literalmente, não tem mais nada acontecendo na minha vida."
Chinese_Simplified,我的生命中已经不存在其它事情了。
Chinese_Traditional,我的生活沒什麼好說的。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0305-Demon_Hunter
English_US,Правда?? Но... но у ВСЕХ что-то происходит!
Description,From [0304-Choice]
French,Vraiment ?? Mais… il se passe forcément quelque chose !
Italian,Davvero? Ma... qualcosa deve pur esserci!
German,Echt? Aber …aber jedem passiert doch IRGENDWAS!
Spanish_Spain,¿En serio? Pero... ¡pero a todo el mundo le pasa algo!
Spanish_LATAM,¡¿En serio?! ¡Pero... Pero a todo el mundo le ocurre algo!
Korean,정말요?? 하지만... 인생에는 항상 무슨 일이 있게 마련인데요!
Russian,Really?? But... but EVERYBODY has something going on!
Japanese,本当に？！ ですが…どんな人でも何かあるはずです！
Portuguese_Brazil,Sério?? Mas... mas TODO MUNDO tem alguma coisa acontecendo!
Chinese_Simplified,真的？？可……可是每个人生命中都会发生些事啊！
Chinese_Traditional,真的嗎？？但……但每個人的生活都會發生一些事啊！
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0306-Alta
English_US,"Не-а, вообще ничего. Чистый лист."
Description,
French,Non. Rien de rien. Une page blanche.
Italian,"No, niente di niente. Tabula rasa."
German,"Nö, mir nicht. Tabula rasa."
Spanish_Spain,"No, nada de nada. Como una pizarra en blanco."
Spanish_LATAM,"No, nada de nada. Como una pizarra en blanco."
Korean,"아뇨, 전혀 없어요. 백지장 같아요."
Russian,"Nope, nothing at all. Blank slate."
Japanese,いや、何もない。まさに白紙だ。
Portuguese_Brazil,"Não, nadinha. Folha em branco."
Chinese_Simplified,不，我就没有。我的生命空白一片。
Chinese_Traditional,沒有，完全沒事。一片空白。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0307-Demon_Hunter
English_US,Пожалуйста! Для меня было бы такой честью стать частью вашей общины! Я бы с радостью узнал о вас побольше.
Description,From [0303-Choice]
French,S'il te plaît ! Faire partie de ta communauté serait un honneur ! J'aimerais beaucoup en apprendre davantage sur toi.
Italian,Ti prego! Sarebbe davvero un onore far parte della tua comunità! Mi piacerebbe saperne di più su di te.
German,"Bitte! Es wäre mir eine große Ehre, Teil deiner Gemeinde zu sein! Ich wüsste so gerne mehr über dich."
Spanish_Spain,¡Por favor! ¡Sería un gran honor formar parte de tu comunidad! Me encantaría saber más sobre ti.
Spanish_LATAM,¡Por favor! ¡Sería un gran honor formar parte de tu comunidad! Me encantaría saber más sobre ti.
Korean,부탁드려요! 제가 이 지역 공동체의 일원이 된다면 영광일 거예요! 그러니까 자신에 대해 조금만 더 알려주세요.
Russian,Please! I would be so honored to be a part of your community! I would love to know more about you.
Japanese,…そ…それゆえ町の人々が集い、この方を手助けするのです！
Portuguese_Brazil,Por favor! Seria uma grande honra fazer parte da sua comunidade! Eu adoraria saber mais sobre você.
Chinese_Simplified,求你了！我无比渴望成为你社区里的一员！我很想多了解你一些。
Chinese_Traditional,拜託了！如果能成為你們的一份子，我會感到很光榮！我想更了解你。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0308-Demon_Hunter
English_US,"И нам не обязательно пытаться решать ваши проблемы или что-то такое, знаете."
Description,
French,"Et rien ne nous oblige à essayer de résoudre tous nos problèmes, tu sais."
Italian,"E non si deve per forza provare a risolvere i tuoi problemi, sai?"
German,"Und wir müssen auch nicht versuchen, deine Probleme zu lösen, weißt du?"
Spanish_Spain,"Y no tenemos que intentar resolver tus problemas ni nada, ¿sabes?"
Spanish_LATAM,"Y no tenemos que tratar de resolver tus problemas ni nada, ¿sabes?"
Korean,꼭 고민을 해결하거나 그럴 필요도 없어요.
Russian,"And we don't have to try and solve your problems or anything, y'know."
Japanese,あなたの問題をムリに解決しようとは思っていません。
Portuguese_Brazil,"E não precisamos tentar resolver os seus problemas nem nada, sabe."
Chinese_Simplified,况且，我们也不是非要忙着解决你的问题或者做些什么的。
Chinese_Traditional,而且我們不一定要嘗試解決你的問題或之類的，你懂的。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0309-Demon_Hunter
English_US,Просто... кто вы? Что вам небезразлично?
Description,
French,C'est juste que… qui es-tu ? Qu'est-ce qui te préoccupe ?
Italian,"È solo per capire... chi sei, i tuoi interessi."
German,Ich will einfach wissen …wer du bist. Was ist dir wichtig?
Spanish_Spain,Es solo que... ¿quién eres? ¿Qué te preocupa?
Spanish_LATAM,Es que... ¿Quién eres? ¿Qué te preocupa?
Korean,단지... 선생님은 누구시죠? 어디에 관심이 있나요?
Russian,It's just... who are you? What do you care about?
Japanese,ただ…どんな人なのか。何を気にかけてるのか。
Portuguese_Brazil,É só que... quem é você? Com o que você se importa?
Chinese_Simplified,我只是想知道……你是谁？你在乎的是什么？
Chinese_Traditional,就只是……你到底是誰？你在乎什麼？
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0310-Demon_Hunter
English_US,"Я правда хотел бы знать, если вы не против."
Description,
French,"J'aimerais beaucoup le savoir, si tu veux en parler…"
Italian,"Mi piacerebbe davvero saperlo, se vuoi parlarne."
German,"Das wüsste ich wirklich gerne, wenn es dir nichts ausmacht."
Spanish_Spain,"Me gustaría saberlo, si quieres."
Spanish_LATAM,"Me gustaría saberlo, si quieres contarme."
Korean,괜찮다면 꼭 듣고 싶어요.
Russian,"I'd really like to know, if you'd care to."
Japanese,それを知りたいだけです。もしよかったら。
Portuguese_Brazil,"Eu gostaria muito de saber, se não se importa."
Chinese_Simplified,如果你愿意说的话，我真的很想知道。
Chinese_Traditional,如果可以的話，我真的很想知道。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0311-Alta
English_US,...нет.
Description,
French,… non.
Italian,… No.
German,… Nein.
Spanish_Spain,No...
Spanish_LATAM,No...
Korean,...싫어요.
Russian,...no.
Japanese,…断る。
Portuguese_Brazil,Não.
Chinese_Simplified,……不。
Chinese_Traditional,……不。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0312-Demon_Hunter
English_US,...
Description,
French,…
Italian,...
German,…
Spanish_Spain,...
Spanish_LATAM,...
Korean,...
Russian,...
Japanese,…
Portuguese_Brazil,...
Chinese_Simplified,……
Chinese_Traditional,……
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0313-Demon_Hunter
English_US,"Ладно, я понимаю."
Description,
French,"OK, je comprends."
Italian,"Va bene, capisco."
German,"Schon gut, ich verstehe."
Spanish_Spain,"Vale, lo entiendo."
Spanish_LATAM,"Bien, entiendo."
Korean,"그래요, 이해합니다."
Russian,"Okay, I understand."
Japanese,そうですか。わかりました。
Portuguese_Brazil,"Certo, entendo."
Chinese_Simplified,好吧，我理解。
Chinese_Traditional,好，我明白了。
Polish,
Turkish,
Swedish,
Thai,
Arabic,
Key,DemonHunter_RAW-0314-Demon_Hunter
English_US,"Большое спасибо за то, что посетили эту Церемонию {{Вритл}}. Церемония завершена."
Description,
French,Merci beaucoup d'avoir assisté à cette cérémonie du {{vreetle}}. La cérémonie est maintenant terminée.
Italian,Grazie mille per aver partecipato a questa cerimonia del {{Vreetle}}. La cerimonia si è conclusa.
German,Danke für deine Teilnahme an dieser {{Vreetle}}-Zeremonie. Die Zeremonie ist damit abgeschlossen.
Spanish_Spain,Muchas gracias por asistir a esta ceremonia de {{Vreetle}}. La ceremonia se ha terminado.
Spanish_LATAM,Muchas gracias por asistir a esta ceremonia de {{Vreetle}}. La ceremonia llegó a su fin.
Korean,오늘 {{Vreetle}} 의식에 참여해 주셔서 대단히 감사합니다. 이것으로 의식을 마치겠습니다.
Russian,Thank you very much for attending this {{Vreetle}} Ceremony. The ceremony is now complete.
